ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
8442,1985,Master,Married,19510.00,2.00,0.00,63.00,9.00,0.00,7.00,3.00,4.00,7.00,2.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7386,1976,Graduation,Divorced,30992.00,1.00,0.00,83.00,17.00,0.00,14.00,7.00,3.00,2.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7215,1983,Graduation,Single,101970.00,0.00,0.00,69.00,722.00,27.00,102.00,44.00,72.00,168.00,0.00,6.00,8.00,13.00,2.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
1491,1965,2n Cycle,Together,71488.00,0.00,0.00,87.00,162.00,33.00,124.00,40.00,28.00,172.00,2.00,3.00,4.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11071,1984,Graduation,Single,79607.00,0.00,0.00,37.00,450.00,133.00,951.00,173.00,0.00,216.00,1.00,3.00,6.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
3381,1953,Master,Married,54348.00,1.00,1.00,51.00,70.00,0.00,16.00,0.00,0.00,4.00,2.00,2.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8268,1961,PhD,Married,0.00,0.00,1.00,23.00,352.00,0.00,27.00,10.00,0.00,15.00,3.00,6.00,1.00,7.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11051,1956,PhD,Together,77376.00,1.00,1.00,72.00,492.00,19.00,110.00,16.00,12.00,12.00,4.00,6.00,3.00,10.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8026,1952,Graduation,Married,62998.00,0.00,1.00,10.00,120.00,58.00,73.00,65.00,89.00,58.00,5.00,5.00,4.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
433,1958,Master,Alone,61331.00,1.00,1.00,42.00,534.00,5.00,47.00,0.00,5.00,41.00,5.00,11.00,1.00,6.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9597,1969,Graduation,Married,73448.00,0.00,0.00,10.00,236.00,106.00,189.00,23.00,41.00,130.00,1.00,7.00,2.00,9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1295,1963,Graduation,Married,0.00,0.00,1.00,96.00,231.00,65.00,196.00,38.00,71.00,124.00,1.00,6.00,5.00,7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5290,1964,PhD,Married,41551.00,1.00,1.00,51.00,220.00,0.00,33.00,3.00,0.00,23.00,5.00,5.00,1.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1685,1967,PhD,Together,62981.00,0.00,0.00,21.00,796.00,14.00,590.00,38.00,44.00,0.00,1.00,4.00,5.00,13.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5342,1976,Basic,Divorced,9548.00,1.00,0.00,31.00,0.00,1.00,3.00,10.00,6.00,9.00,2.00,1.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9579,1959,PhD,Married,33762.00,2.00,1.00,61.00,53.00,1.00,34.00,2.00,0.00,16.00,3.00,2.00,2.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7660,1973,PhD,Alone,35860.00,1.00,1.00,37.00,15.00,0.00,8.00,4.00,2.00,20.00,2.00,1.00,1.00,2.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
1461,1965,PhD,Divorced,36921.00,1.00,1.00,74.00,17.00,1.00,12.00,3.00,1.00,4.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
821,1992,Master,Single,92859.00,0.00,0.00,46.00,962.00,61.00,921.00,52.00,61.00,20.00,1.00,5.00,4.00,12.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11084,1976,Master,Together,65104.00,0.00,1.00,4.00,738.00,0.00,232.00,13.00,20.00,50.00,2.00,3.00,5.00,7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
8690,1962,Graduation,Married,86111.00,0.00,0.00,73.00,399.00,28.00,756.00,36.00,40.00,126.00,1.00,5.00,7.00,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2937,1974,PhD,Single,68352.00,0.00,1.00,47.00,614.00,16.00,132.00,43.00,33.00,33.00,3.00,8.00,5.00,9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9701,1988,Graduation,Together,41883.00,1.00,0.00,13.00,32.00,34.00,41.00,73.00,16.00,116.00,3.00,4.00,2.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9949,1976,Graduation,Married,59809.00,0.00,2.00,36.00,598.00,16.00,141.00,32.00,41.00,49.00,3.00,3.00,3.00,6.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10837,1975,Graduation,Married,23957.00,1.00,0.00,47.00,2.00,1.00,18.00,20.00,11.00,16.00,1.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
3120,1981,Graduation,Together,38547.00,1.00,0.00,49.00,6.00,1.00,10.00,0.00,1.00,4.00,1.00,1.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,11.00,0.00
5885,1973,2n Cycle,Married,35688.00,2.00,1.00,94.00,73.00,3.00,90.00,12.00,1.00,32.00,7.00,4.00,1.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4050,1966,Master,Married,49605.00,0.00,0.00,65.00,42.00,16.00,29.00,12.00,20.00,8.00,1.00,2.00,1.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3830,1953,Master,Married,59354.00,0.00,2.00,59.00,295.00,21.00,78.00,39.00,13.00,13.00,1.00,4.00,4.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7987,1969,Graduation,Married,65747.00,0.00,1.00,96.00,346.00,17.00,48.00,23.00,13.00,13.00,4.00,8.00,1.00,6.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7798,1972,2n Cycle,Together,46344.00,0.00,1.00,28.00,233.00,20.00,57.00,8.00,20.00,91.00,4.00,7.00,1.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
92,1988,Graduation,Alone,34176.00,1.00,0.00,12.00,5.00,7.00,24.00,19.00,14.00,20.00,4.00,3.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7055,1952,PhD,Together,61010.00,0.00,1.00,57.00,888.00,0.00,57.00,0.00,0.00,76.00,2.00,8.00,5.00,11.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10240,1949,Graduation,Together,69372.00,0.00,0.00,10.00,997.00,26.00,269.00,34.00,13.00,42.00,1.00,10.00,4.00,6.00,4.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00,11.00,1.00
3025,1958,Graduation,Single,49967.00,0.00,1.00,4.00,212.00,6.00,69.00,4.00,12.00,3.00,3.00,6.00,1.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9283,1978,Graduation,Single,60199.00,1.00,2.00,49.00,8.00,1.00,7.00,2.00,0.00,0.00,1.00,0.00,0.00,3.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9970,1977,Graduation,Together,55375.00,0.00,1.00,3.00,42.00,11.00,57.00,10.00,28.00,14.00,1.00,1.00,1.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2730,1955,Graduation,Single,80317.00,0.00,0.00,64.00,536.00,11.00,387.00,149.00,91.00,57.00,1.00,3.00,4.00,10.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2795,1958,Master,Single,30523.00,2.00,1.00,0.00,5.00,0.00,3.00,0.00,0.00,5.00,1.00,1.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9260,1945,PhD,Married,70356.00,0.00,0.00,20.00,1349.00,16.00,249.00,43.00,16.00,33.00,2.00,10.00,6.00,9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8182,1984,Graduation,Married,23228.00,1.00,0.00,91.00,53.00,3.00,49.00,7.00,4.00,5.00,4.00,3.00,0.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10095,1975,PhD,Divorced,74165.00,0.00,0.00,9.00,1001.00,12.00,240.00,16.00,12.00,12.00,1.00,5.00,4.00,10.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8475,1973,PhD,Married,157243.00,0.00,1.00,98.00,20.00,2.00,1582.00,1.00,2.00,1.00,15.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4370,1966,Graduation,Together,43482.00,2.00,1.00,83.00,18.00,1.00,32.00,6.00,3.00,28.00,3.00,2.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10573,1953,Graduation,Divorced,62551.00,0.00,0.00,27.00,125.00,16.00,98.00,134.00,21.00,27.00,1.00,6.00,7.00,4.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3712,1959,Graduation,Divorced,52332.00,0.00,0.00,63.00,212.00,5.00,33.00,7.00,0.00,2.00,1.00,3.00,2.00,6.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6637,1988,Graduation,Single,66951.00,0.00,0.00,46.00,277.00,162.00,305.00,173.00,76.00,124.00,1.00,3.00,4.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3152,1957,Graduation,Together,26091.00,1.00,1.00,84.00,15.00,10.00,19.00,8.00,17.00,20.00,3.00,2.00,1.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5610,1965,Graduation,Together,33456.00,1.00,1.00,58.00,7.00,3.00,10.00,8.00,1.00,7.00,2.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6460,1982,Graduation,Married,28718.00,1.00,0.00,78.00,12.00,4.00,6.00,11.00,8.00,16.00,2.00,2.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1349,1970,Graduation,Married,50447.00,2.00,0.00,4.00,85.00,7.00,24.00,2.00,3.00,27.00,1.00,3.00,1.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1880,1959,PhD,Together,53537.00,1.00,1.00,17.00,81.00,0.00,6.00,0.00,0.00,6.00,2.00,2.00,1.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
641,1967,Graduation,Single,52074.00,0.00,1.00,77.00,59.00,0.00,12.00,0.00,0.00,48.00,1.00,2.00,2.00,2.00,4.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8717,1975,PhD,Married,80427.00,0.00,1.00,56.00,1149.00,71.00,449.00,69.00,71.00,26.00,1.00,11.00,8.00,8.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10314,1948,PhD,Married,83837.00,0.00,0.00,79.00,847.00,66.00,119.00,86.00,89.00,111.00,1.00,9.00,10.00,5.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,3.00,11.00,1.00
10854,1970,PhD,Married,38853.00,1.00,1.00,90.00,29.00,0.00,14.00,0.00,0.00,2.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10492,1959,Graduation,Together,38285.00,2.00,1.00,96.00,2.00,0.00,5.00,2.00,0.00,1.00,1.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6935,1951,2n Cycle,Married,78497.00,0.00,0.00,44.00,207.00,26.00,447.00,75.00,0.00,223.00,1.00,5.00,7.00,12.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,0.00
7698,1976,PhD,Married,51650.00,0.00,1.00,81.00,152.00,3.00,22.00,2.00,5.00,7.00,1.00,4.00,1.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3559,1988,2n Cycle,Married,16248.00,1.00,0.00,77.00,12.00,11.00,10.00,3.00,12.00,9.00,3.00,2.00,1.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10562,1946,Master,Married,66835.00,0.00,0.00,21.00,620.00,26.00,195.00,34.00,17.00,141.00,1.00,6.00,4.00,13.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10796,1984,Master,Married,30477.00,1.00,0.00,16.00,47.00,1.00,6.00,0.00,0.00,12.00,1.00,1.00,1.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2563,1961,Basic,Married,28249.00,0.00,0.00,80.00,1.00,9.00,7.00,2.00,14.00,10.00,1.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3518,1983,Graduation,Married,25271.00,1.00,0.00,45.00,10.00,1.00,18.00,10.00,4.00,7.00,1.00,1.00,1.00,2.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5823,1970,PhD,Single,32303.00,0.00,1.00,63.00,35.00,0.00,2.00,0.00,0.00,2.00,2.00,1.00,0.00,4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3934,1966,Graduation,Married,61286.00,0.00,1.00,34.00,356.00,0.00,107.00,19.00,9.00,117.00,2.00,7.00,1.00,8.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6982,1976,Graduation,Married,74068.00,0.00,0.00,14.00,783.00,30.00,537.00,140.00,76.00,15.00,1.00,4.00,10.00,9.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6431,1964,PhD,Married,45759.00,1.00,1.00,13.00,42.00,1.00,18.00,3.00,0.00,4.00,2.00,2.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9733,1978,Basic,Together,24882.00,1.00,0.00,52.00,1.00,4.00,10.00,29.00,0.00,36.00,1.00,1.00,1.00,2.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5602,1989,PhD,Together,66973.00,0.00,0.00,98.00,466.00,22.00,432.00,147.00,113.00,102.00,1.00,8.00,7.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7829,1900,2n Cycle,Divorced,36640.00,1.00,0.00,99.00,15.00,6.00,8.00,7.00,4.00,25.00,1.00,2.00,1.00,2.00,5.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,11.00,0.00
1324,1988,Graduation,Married,38872.00,1.00,0.00,93.00,23.00,3.00,21.00,3.00,19.00,22.00,2.00,3.00,0.00,3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
326,1973,Graduation,Married,51148.00,1.00,1.00,38.00,235.00,6.00,45.00,8.00,9.00,12.00,4.00,5.00,1.00,6.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7224,1977,Graduation,Married,31353.00,1.00,1.00,24.00,10.00,0.00,10.00,3.00,1.00,7.00,2.00,1.00,1.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6999,1980,Master,Married,69661.00,0.00,0.00,80.00,656.00,16.00,106.00,32.00,16.00,8.00,1.00,7.00,3.00,12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9938,1954,Graduation,Married,80067.00,0.00,0.00,82.00,519.00,17.00,813.00,27.00,173.00,51.00,1.00,4.00,6.00,6.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
6422,1954,Graduation,Married,86718.00,0.00,0.00,20.00,344.00,189.00,482.00,50.00,33.00,172.00,1.00,5.00,6.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3182,1973,PhD,Single,46854.00,1.00,1.00,81.00,96.00,1.00,79.00,7.00,1.00,79.00,6.00,5.00,1.00,3.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
7300,1952,Graduation,Divorced,69142.00,0.00,1.00,50.00,448.00,4.00,34.00,6.00,4.00,39.00,3.00,8.00,1.00,7.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10424,1968,Graduation,Single,75922.00,0.00,0.00,60.00,265.00,138.00,553.00,224.00,23.00,92.00,1.00,4.00,4.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
8727,1978,Graduation,Divorced,63693.00,0.00,1.00,63.00,587.00,43.00,337.00,42.00,87.00,54.00,3.00,11.00,6.00,9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2798,1977,PhD,Together,102160.00,0.00,0.00,54.00,763.00,29.00,138.00,76.00,176.00,58.00,0.00,7.00,9.00,10.00,4.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,11.00,1.00
1030,1965,PhD,Single,40637.00,1.00,1.00,72.00,22.00,0.00,13.00,0.00,0.00,3.00,2.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
624,1984,Master,Single,18890.00,0.00,0.00,5.00,6.00,4.00,1.00,7.00,2.00,15.00,1.00,0.00,1.00,2.00,6.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
5176,1988,Graduation,Together,29604.00,1.00,0.00,88.00,7.00,6.00,13.00,7.00,6.00,14.00,1.00,1.00,0.00,3.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
5552,1963,Master,Divorced,48721.00,1.00,1.00,50.00,81.00,18.00,113.00,47.00,13.00,21.00,6.00,4.00,2.00,5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
868,1966,Graduation,Married,44794.00,0.00,1.00,99.00,54.00,0.00,7.00,0.00,0.00,4.00,1.00,2.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
380,1954,Graduation,Divorced,64497.00,0.00,1.00,17.00,1170.00,48.00,320.00,42.00,32.00,192.00,5.00,11.00,4.00,9.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
2677,1956,Graduation,Together,46097.00,0.00,1.00,11.00,72.00,24.00,68.00,65.00,4.00,8.00,5.00,3.00,1.00,6.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6521,1954,Graduation,Together,77972.00,0.00,0.00,18.00,613.00,22.00,319.00,33.00,102.00,12.00,1.00,4.00,6.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6927,1968,PhD,Married,44377.00,1.00,1.00,70.00,224.00,0.00,30.00,0.00,0.00,10.00,8.00,5.00,1.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2877,1974,Master,Together,46014.00,1.00,1.00,21.00,410.00,0.00,59.00,19.00,9.00,44.00,10.00,7.00,1.00,8.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
0,1985,Graduation,Married,70951.00,0.00,0.00,66.00,239.00,10.00,554.00,254.00,87.00,54.00,1.00,3.00,4.00,9.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1584,1977,Graduation,Married,41443.00,1.00,0.00,79.00,171.00,7.00,171.00,25.00,19.00,89.00,6.00,8.00,1.00,5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7264,1978,2n Cycle,Single,52195.00,2.00,1.00,2.00,12.00,0.00,4.00,0.00,0.00,1.00,1.00,1.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6274,1948,Master,Married,83790.00,0.00,0.00,81.00,1076.00,16.00,417.00,42.00,48.00,16.00,1.00,8.00,10.00,6.00,3.00,0.00,1.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
1377,1954,Master,Widow,44551.00,0.00,1.00,24.00,182.00,4.00,33.00,0.00,0.00,66.00,2.00,4.00,1.00,5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
454,1980,Graduation,Together,69508.00,1.00,0.00,48.00,824.00,32.00,162.00,42.00,32.00,43.00,2.00,11.00,4.00,11.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
1755,1988,2n Cycle,Together,45204.00,1.00,0.00,93.00,30.00,11.00,25.00,29.00,1.00,18.00,1.00,1.00,1.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2075,1969,Graduation,Married,72460.00,0.00,0.00,56.00,377.00,10.00,540.00,80.00,30.00,10.00,1.00,3.00,5.00,7.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4785,1970,PhD,Together,77622.00,0.00,2.00,3.00,520.00,7.00,154.00,19.00,0.00,14.00,2.00,6.00,3.00,11.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9076,1980,PhD,Married,30732.00,1.00,0.00,44.00,155.00,1.00,25.00,0.00,1.00,3.00,4.00,4.00,1.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7079,1962,Graduation,Divorced,63887.00,0.00,1.00,38.00,897.00,23.00,207.00,15.00,11.00,92.00,5.00,9.00,6.00,12.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
4653,1978,Graduation,Together,42011.00,1.00,0.00,46.00,131.00,0.00,16.00,2.00,1.00,39.00,4.00,3.00,1.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7375,1976,Graduation,Together,51369.00,0.00,1.00,84.00,297.00,7.00,79.00,0.00,11.00,182.00,2.00,8.00,2.00,4.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
709,1952,Graduation,Divorced,51537.00,0.00,1.00,27.00,787.00,20.00,204.00,0.00,0.00,92.00,3.00,2.00,2.00,11.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
460,1972,PhD,Married,79930.00,0.00,0.00,72.00,792.00,86.00,740.00,67.00,51.00,17.00,1.00,3.00,5.00,8.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3726,1986,PhD,Together,34320.00,1.00,0.00,66.00,4.00,1.00,9.00,3.00,0.00,0.00,1.00,1.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
6798,1966,Graduation,Single,37070.00,1.00,1.00,30.00,231.00,7.00,137.00,4.00,15.00,39.00,9.00,5.00,1.00,8.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,1.00
5341,1962,2n Cycle,Divorced,81975.00,0.00,1.00,2.00,983.00,76.00,184.00,180.00,138.00,27.00,1.00,6.00,3.00,4.00,7.00,0.00,0.00,1.00,0.00,0.00,0.00,3.00,11.00,0.00
1606,1971,Graduation,Together,38590.00,1.00,0.00,65.00,3.00,1.00,8.00,4.00,3.00,3.00,1.00,1.00,0.00,2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9617,1951,Graduation,Single,15033.00,0.00,0.00,37.00,0.00,4.00,5.00,6.00,0.00,4.00,1.00,1.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
3233,1965,PhD,Married,62745.00,0.00,1.00,89.00,562.00,21.00,464.00,28.00,10.00,32.00,3.00,7.00,8.00,11.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
89,1975,2n Cycle,Married,22212.00,1.00,0.00,49.00,5.00,9.00,20.00,6.00,8.00,21.00,2.00,2.00,0.00,4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
2936,1982,Master,Together,23661.00,1.00,0.00,46.00,18.00,0.00,4.00,0.00,0.00,1.00,1.00,1.00,0.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9449,1958,PhD,Single,79761.00,0.00,1.00,32.00,415.00,5.00,124.00,15.00,35.00,11.00,1.00,5.00,2.00,11.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7297,1973,Graduation,Single,7500.00,1.00,0.00,54.00,5.00,3.00,10.00,12.00,7.00,20.00,4.00,3.00,1.00,3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
11004,1893,2n Cycle,Single,60182.00,0.00,1.00,23.00,8.00,0.00,5.00,7.00,0.00,2.00,1.00,1.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
313,1968,Graduation,Widow,73455.00,0.00,0.00,98.00,901.00,61.00,757.00,186.00,163.00,20.00,1.00,6.00,5.00,10.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9940,1958,Graduation,Together,64961.00,0.00,1.00,97.00,382.00,114.00,276.00,75.00,124.00,38.00,2.00,6.00,4.00,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
10735,1971,Graduation,Single,22804.00,1.00,0.00,75.00,14.00,1.00,7.00,2.00,1.00,1.00,1.00,2.00,0.00,2.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
9529,1990,Graduation,Married,73687.00,0.00,0.00,8.00,559.00,153.00,503.00,218.00,13.00,181.00,1.00,3.00,9.00,9.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,3.00,11.00,1.00
6439,1958,Graduation,Married,61074.00,0.00,1.00,37.00,789.00,0.00,133.00,0.00,28.00,152.00,7.00,11.00,5.00,8.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
7411,1964,PhD,Married,31686.00,1.00,1.00,31.00,11.00,0.00,5.00,0.00,0.00,1.00,2.00,1.00,0.00,3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,11.00,0.00
